6558.77, 8561, 
6558.772, 8560, 
6558.774, 8559, 
6558.776, 8558, 
6558.778, 8556, 
6558.78, 8555, 
6558.782, 8553, 
6558.784, 8552, 
6558.786, 8549, 
6558.788, 8547, 
6558.79, 8545, 
6558.792, 8544, 
6558.794, 8542, 
6558.796, 8540, 
6558.798, 8538, 
6558.8, 8536, 
6558.802, 8534, 
6558.804, 8531, 
6558.806, 8529, 
6558.808, 8527, 
6558.81, 8526, 
6558.812, 8524, 
6558.814, 8522, 
6558.816, 8520, 
6558.818, 8519, 
6558.82, 8517, 
6558.822, 8515, 
6558.824, 8514, 
6558.826, 8512, 
6558.828, 8511, 
6558.83, 8510, 
6558.832, 8509, 
6558.834, 8508, 
6558.836, 8506, 
6558.838, 8505, 
6558.84, 8504, 
6558.842, 8503, 
6558.844, 8502, 
6558.846, 8500, 
6558.848, 8499, 
6558.85, 8498, 
6558.852, 8497, 
6558.854, 8496, 
6558.856, 8495, 
6558.858, 8494, 
6558.86, 8493, 
6558.862, 8492, 
6558.864, 8491, 
6558.866, 8490, 
6558.868, 8489, 
6558.87, 8489, 
6558.872, 8488, 
6558.874, 8488, 
6558.876, 8487, 
6558.878, 8487, 
6558.88, 8486, 
6558.882, 8487, 
6558.884, 8487, 
6558.886, 8487, 
6558.888, 8487, 
6558.89, 8487, 
6558.892, 8487, 
6558.894, 8487, 
6558.896, 8488, 
6558.898, 8489, 
6558.9, 8489, 
6558.902, 8490, 
6558.904, 8491, 
6558.906, 8492, 
6558.908, 8492, 
6558.91, 8493, 
6558.912, 8493, 
6558.914, 8494, 
6558.916, 8495, 
6558.918, 8496, 
6558.92, 8497, 
6558.922, 8498, 
6558.924, 8499, 
6558.926, 8498, 
6558.928, 8499, 
6558.93, 8499, 
6558.932, 8500, 
6558.934, 8500, 
6558.936, 8500, 
6558.938, 8501, 
6558.94, 8501, 
6558.942, 8501, 
6558.944, 8501, 
6558.946, 8501, 
6558.948, 8501, 
6558.95, 8501, 
6558.952, 8500, 
6558.954, 8500, 
6558.956, 8500, 
6558.958, 8500, 
6558.96, 8500, 
6558.962, 8500, 
6558.964, 8500, 
6558.966, 8500, 
6558.968, 8500, 
6558.97, 8500, 
6558.972, 8500, 
6558.974, 8499, 
6558.976, 8499, 
6558.978, 8499, 
6558.98, 8499, 
6558.982, 8498, 
6558.984, 8497, 
6558.986, 8496, 
6558.988, 8496, 
6558.99, 8495, 
6558.992, 8495, 
6558.994, 8494, 
6558.996, 8493, 
6558.998, 8492, 
6559.0, 8492, 
6559.002, 8492, 
6559.004, 8491, 
6559.006, 8491, 
6559.008, 8491, 
6559.01, 8491, 
6559.012, 8491, 
6559.014, 8491, 
6559.016, 8491, 
6559.018, 8491, 
6559.02, 8491, 
6559.022, 8491, 
6559.024, 8491, 
6559.026, 8491, 
6559.028, 8491, 
6559.03, 8490, 
6559.032, 8489, 
6559.034, 8489, 
6559.036, 8488, 
6559.038, 8487, 
6559.04, 8486, 
6559.042, 8484, 
6559.044, 8483, 
6559.046, 8482, 
6559.048, 8480, 
6559.05, 8478, 
6559.052, 8476, 
6559.054, 8475, 
6559.056, 8474, 
6559.058, 8472, 
6559.06, 8471, 
6559.062, 8470, 
6559.064, 8469, 
6559.066, 8468, 
6559.068, 8467, 
6559.07, 8466, 
6559.072, 8465, 
6559.074, 8465, 
6559.076, 8465, 
6559.078, 8465, 
6559.08, 8464, 
6559.082, 8464, 
6559.084, 8464, 
6559.086, 8464, 
6559.088, 8463, 
6559.09, 8463, 
6559.092, 8463, 
6559.094, 8463, 
6559.096, 8463, 
6559.098, 8463, 
6559.1, 8463, 
6559.102, 8463, 
6559.104, 8463, 
6559.106, 8463, 
6559.108, 8462, 
6559.11, 8461, 
6559.112, 8461, 
6559.114, 8460, 
6559.116, 8460, 
6559.118, 8460, 
6559.12, 8459, 
6559.122, 8459, 
6559.124, 8458, 
6559.126, 8458, 
6559.128, 8458, 
6559.13, 8458, 
6559.132, 8457, 
6559.134, 8457, 
6559.136, 8456, 
6559.138, 8455, 
6559.14, 8454, 
6559.142, 8454, 
6559.144, 8453, 
6559.146, 8453, 
6559.148, 8452, 
6559.15, 8451, 
6559.152, 8450, 
6559.154, 8449, 
6559.156, 8448, 
6559.158, 8447, 
6559.16, 8445, 
6559.162, 8444, 
6559.164, 8442, 
6559.166, 8441, 
6559.168, 8439, 
6559.17, 8438, 
6559.172, 8437, 
6559.174, 8435, 
6559.176, 8434, 
6559.178, 8433, 
6559.18, 8432, 
6559.182, 8431, 
6559.184, 8430, 
6559.186, 8429, 
6559.188, 8429, 
6559.19, 8428, 
6559.192, 8428, 
6559.194, 8427, 
6559.196, 8426, 
6559.198, 8425, 
6559.2, 8425, 
6559.202, 8425, 
6559.204, 8425, 
6559.206, 8424, 
6559.208, 8424, 
6559.21, 8424, 
6559.212, 8424, 
6559.214, 8424, 
6559.216, 8424, 
6559.218, 8423, 
6559.22, 8423, 
6559.222, 8422, 
6559.224, 8422, 
6559.226, 8422, 
6559.228, 8422, 
6559.23, 8422, 
6559.232, 8421, 
6559.234, 8421, 
6559.236, 8421, 
6559.238, 8421, 
6559.24, 8421, 
6559.242, 8421, 
6559.244, 8420, 
6559.246, 8420, 
6559.248, 8419, 
6559.25, 8419, 
6559.252, 8419, 
6559.254, 8419, 
6559.256, 8418, 
6559.258, 8418, 
6559.26, 8417, 
6559.262, 8417, 
6559.264, 8416, 
6559.266, 8415, 
6559.268, 8414, 
6559.27, 8413, 
6559.272, 8412, 
6559.274, 8411, 
6559.276, 8410, 
6559.278, 8409, 
6559.28, 8408, 
6559.282, 8406, 
6559.284, 8405, 
6559.286, 8404, 
6559.288, 8403, 
6559.29, 8402, 
6559.292, 8401, 
6559.294, 8400, 
6559.296, 8399, 
6559.298, 8398, 
6559.3, 8397, 
6559.302, 8396, 
6559.304, 8396, 
6559.306, 8395, 
6559.308, 8394, 
6559.31, 8394, 
6559.312, 8393, 
6559.314, 8393, 
6559.316, 8392, 
6559.318, 8391, 
6559.32, 8390, 
6559.322, 8389, 
6559.324, 8389, 
6559.326, 8388, 
6559.328, 8387, 
6559.33, 8387, 
6559.332, 8387, 
6559.334, 8386, 
6559.336, 8386, 
6559.338, 8385, 
6559.34, 8385, 
6559.342, 8384, 
6559.344, 8384, 
6559.346, 8383, 
6559.348, 8383, 
6559.35, 8382, 
6559.352, 8382, 
6559.354, 8381, 
6559.356, 8381, 
6559.358, 8380, 
6559.36, 8379, 
6559.362, 8379, 
6559.364, 8378, 
6559.366, 8377, 
6559.368, 8376, 
6559.37, 8375, 
6559.372, 8374, 
6559.374, 8373, 
6559.376, 8372, 
6559.378, 8370, 
6559.38, 8369, 
6559.382, 8368, 
6559.384, 8367, 
6559.386, 8366, 
6559.388, 8364, 
6559.39, 8363, 
6559.392, 8362, 
6559.394, 8361, 
6559.396, 8360, 
6559.398, 8359, 
6559.4, 8358, 
6559.402, 8357, 
6559.404, 8356, 
6559.406, 8355, 
6559.408, 8354, 
6559.41, 8353, 
6559.412, 8352, 
6559.414, 8350, 
6559.416, 8349, 
6559.418, 8348, 
6559.42, 8346, 
6559.422, 8345, 
6559.424, 8344, 
6559.426, 8343, 
6559.428, 8341, 
6559.43, 8339, 
6559.432, 8338, 
6559.434, 8336, 
6559.436, 8333, 
6559.438, 8331, 
6559.44, 8329, 
6559.442, 8327, 
6559.444, 8325, 
6559.446, 8322, 
